,first_name,second_name,position,assists,goals_scored,total_points,threat_rank,influence_rank,creativity_rank,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,points_per_million
197,Armando,Broja,FWD,0,0,1,604,627,479,4,0,0.3,0.0,0.0,0,2,0.0,0,0,0,4.5,0.2222222222222222
198,Lewis,Bate,MID,0,0,0,609,631,620,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
199,Patrick,van Aanholt,DEF,2,3,109,140,117,52,2507,38,516.0,531.2,285.0,12,523,133.4,8,0,0,5.6,19.464285714285715
200,James,Tomkins,DEF,1,1,48,260,194,389,1582,23,27.7,384.0,121.0,4,260,53.3,3,0,5,4.9,9.795918367346937
201,Mamadou,Sakho,DEF,0,0,11,435,325,411,929,21,15.9,179.2,6.0,0,148,20.2,0,1,1,5.0,2.2
202,Joel,Ward,DEF,1,0,77,348,173,260,2380,36,117.0,427.0,49.0,8,392,59.5,7,0,4,4.3,17.906976744186046
203,Scott,Dann,DEF,1,0,51,216,275,331,1264,14,58.3,250.2,177.0,3,253,48.6,5,0,0,4.3,11.86046511627907
204,Martin,Kelly,DEF,1,0,64,406,237,282,1547,16,96.5,305.4,15.0,4,288,41.7,6,0,0,4.1,15.609756097560977
205,Christian,Benteke,FWD,1,2,42,55,292,166,1252,18,248.3,231.8,632.0,1,133,110.9,5,1,4,5.7,7.368421052631579
206,Connor,Wickham,FWD,1,1,15,330,414,369,90,2,34.5,59.8,64.0,2,48,15.8,0,0,0,4.3,3.488372093023256
207,Vicente,Guaita,GK,0,0,137,637,27,641,3150,42,0.0,827.2,0.0,16,643,82.6,10,0,1,4.9,27.959183673469386
208,Wayne,Hennessey,GK,0,0,7,512,372,540,270,8,0.0,110.4,0.0,0,58,11.0,0,0,0,4.2,1.6666666666666665
209,Wilfried,Zaha,MID,6,4,120,20,87,37,3279,46,588.0,572.0,1103.0,4,337,226.4,9,0,5,6.6,18.181818181818183
210,Luka,Milivojevic,MID,1,3,81,204,147,55,2510,38,499.1,460.0,190.0,9,382,114.9,7,0,12,6.7,12.08955223880597
211,Andros,Townsend,MID,1,1,48,258,277,167,1284,23,247.1,246.4,122.0,0,221,61.6,3,0,0,5.6,8.571428571428571
212,Max,Meyer,MID,0,0,23,276,407,313,645,11,68.9,68.0,103.0,0,67,23.8,1,0,1,5.2,4.423076923076923
213,Jeffrey,Schlupp,MID,1,3,51,153,283,275,1030,16,101.9,240.0,266.0,4,148,60.8,4,0,2,5.4,9.444444444444445
214,James,McArthur,MID,4,0,92,91,82,57,3091,38,486.6,586.6,421.0,2,420,149.6,11,0,6,5.2,17.692307692307693
215,Cheikhou,Kouyaté,MID,2,1,85,144,188,229,2524,36,162.3,394.6,279.0,4,288,83.5,10,0,4,4.8,17.708333333333336
216,Luke,Dreher,MID,0,0,0,550,584,571,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
217,James,McCarthy,MID,0,0,41,306,265,157,1668,29,268.3,268.8,80.0,0,205,61.8,2,0,9,4.2,9.761904761904761
218,Jordan,Ayew,FWD,3,9,132,34,79,74,3148,45,445.6,597.4,885.0,19,443,192.4,12,0,6,5.1,25.88235294117647
219,Gary,Cahill,DEF,1,0,70,116,158,360,2167,35,40.0,448.4,342.0,4,395,83.4,7,0,1,4.3,16.27906976744186
220,Víctor,Camarasa,MID,0,0,1,580,504,483,5,0,0.1,0.2,0.0,0,3,0.0,0,0,0,4.5,0.2222222222222222
221,Jairo,Riedewald,MID,0,0,22,377,366,350,761,9,47.1,117.0,27.0,0,116,19.1,0,0,0,4.5,4.888888888888889
222,Stephen,Henderson,GK,0,0,0,476,526,507,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
223,Sam,Woods,DEF,0,0,0,468,519,499,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
224,Tyrick,Mitchell,DEF,0,0,4,442,432,329,193,4,58.7,36.4,2.0,0,23,9.7,0,0,1,4.0,1.0
225,Brandon,Pierrick,MID,0,0,2,444,477,403,13,0,21.0,6.4,2.0,0,7,2.9,0,0,0,4.5,0.4444444444444444
226,James,Daly,FWD,0,0,0,603,626,616,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
227,Nya,Kirby,MID,0,0,0,584,607,598,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
228,Giovanni,McGregor,MID,0,0,0,594,618,608,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
229,Nikola,Tavares,DEF,0,0,0,493,542,524,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
230,John-Kymani,Gordon,MID,0,0,0,611,633,622,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
231,Alex,Iwobi,MID,0,1,52,122,278,105,1591,30,383.7,246.4,329.0,2,227,95.9,4,0,0,5.6,9.285714285714286
232,Lucas,Digne,DEF,8,0,120,137,41,8,3031,49,1112.0,743.0,293.0,16,646,215.0,9,0,6,5.9,20.338983050847457
233,Yerry,Mina,DEF,1,2,78,90,115,289,2281,37,87.2,535.4,422.0,8,419,104.4,5,0,3,5.3,14.716981132075473
234,Michael,Keane,DEF,0,2,90,198,57,296,2556,42,80.0,666.4,204.0,9,490,95.2,7,0,3,5.2,17.307692307692307
235,Seamus,Coleman,DEF,1,0,55,220,228,240,1833,29,149.0,321.2,175.0,2,325,64.6,5,1,3,5.3,10.377358490566039
236,Leighton,Baines,DEF,1,0,14,437,396,256,400,8,123.8,81.8,5.0,0,89,21.2,0,0,0,4.9,2.8571428571428568
237,Cenk,Tosun,FWD,0,2,24,176,391,325,462,6,63.4,89.0,229.0,1,86,37.7,2,0,0,5.7,4.2105263157894735
238,Dominic,Calvert-Lewin,FWD,1,13,126,12,92,172,2621,43,241.4,562.8,1272.0,15,385,206.3,8,0,9,6.1,20.655737704918035
239,Jordan,Pickford,GK,0,0,117,651,38,416,3420,56,13.0,755.6,0.0,5,626,76.7,9,0,2,5.2,22.5
240,Maarten,Stekelenburg,GK,0,0,0,451,506,484,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
241,Richarlison,de Andrade,MID,5,13,165,15,30,63,3070,51,478.1,814.6,1233.0,13,519,252.3,9,0,8,8.2,20.121951219512198
242,Gylfi,Sigurdsson,MID,4,2,95,77,152,22,2555,45,765.1,454.6,484.0,7,397,170.5,6,0,3,7.3,13.013698630136986
243,Bernard,Anício Caldeira Duarte,MID,2,3,72,171,232,116,1269,12,349.1,315.0,236.0,6,237,89.8,9,0,2,6.4,11.25
244,Theo,Walcott,MID,4,2,63,72,298,146,1281,19,289.1,225.0,521.0,1,186,103.7,4,0,1,6.2,10.161290322580644
245,Tom,Davies,MID,1,1,59,155,262,257,2020,34,122.6,270.4,262.0,3,233,65.5,5,0,8,5.3,11.132075471698114
246,Ademola,Lookman,MID,0,0,0,644,652,648,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
247,Idrissa,Gueye,MID,0,0,0,641,649,645,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
248,Morgan,Schneiderlin,MID,0,0,18,371,352,299,998,20,78.5,143.2,32.0,0,132,25.5,1,1,4,4.4,4.090909090909091
249,Fabian,Delph,DEF,0,0,24,385,324,243,1187,24,146.7,183.0,24.0,2,202,35.4,2,1,3,5.3,4.528301886792453
250,André Filipe,Tavares Gomes,MID,1,0,39,368,342,218,1457,20,179.4,156.6,33.0,3,184,36.4,5,0,6,5.2,7.5
251,Lewis,Gibson,DEF,0,0,0,532,572,557,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
252,Mason,Holgate,DEF,4,0,71,236,145,324,2052,34,63.9,465.4,152.0,6,412,68.3,5,0,5,4.2,16.904761904761905
253,Jonas,Lössl,GK,0,0,0,519,562,546,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
254,Moise,Kean,FWD,2,2,53,88,345,246,830,15,136.5,153.6,429.0,5,138,71.1,1,0,1,6.3,8.412698412698413
255,Jean-Philippe,Gbamin,MID,0,0,4,631,451,436,135,0,6.3,20.0,0.0,0,14,2.6,1,0,0,4.8,0.8333333333333334
256,Djibril,Sidibé,DEF,4,0,74,261,146,120,1818,30,341.5,463.0,121.0,10,386,92.5,5,0,3,5.0,14.8
257,Beni,Baningime,MID,0,0,0,563,590,580,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
258,Anthony,Gordon,FWD,1,0,17,356,401,281,436,6,98.4,76.0,44.0,1,63,21.8,0,0,0,4.5,3.7777777777777777
259,Oumar,Niasse,FWD,0,0,3,576,473,456,19,2,1.8,7.0,0.0,0,1,0.9,0,0,0,4.5,0.6666666666666666
260,Rhu-endly,Martina,DEF,0,0,0,477,527,508,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
261,João Manuel,Neves Virgínia,GK,0,0,0,490,539,521,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
262,Jarrad,Branthwaite,DEF,0,0,11,502,409,451,299,6,2.2,66.0,0.0,2,69,6.9,1,0,0,4.0,2.75
263,Ellis,Simms,FWD,0,0,0,588,611,602,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
264,Ricardo Domingos,Barbosa Pereira,DEF,2,3,123,173,44,73,2520,27,446.5,738.0,235.0,11,568,141.9,10,0,1,6.2,19.838709677419356
265,Benjamin,Chilwell,DEF,3,3,114,194,106,45,2374,26,545.4,546.0,208.0,8,501,130.0,9,0,3,5.4,21.11111111111111
266,Jonny,Evans,DEF,2,1,128,125,39,248,3384,41,131.9,755.2,325.0,12,707,121.4,13,1,7,5.3,24.150943396226417
267,Christian,Fuchs,DEF,0,0,26,391,350,340,770,10,53.5,144.4,20.0,2,139,21.8,2,0,0,4.2,6.19047619047619
268,Çaglar,Söyüncü,DEF,1,1,120,169,37,298,3036,35,79.0,755.6,238.0,12,681,107.5,12,1,4,4.9,24.489795918367346
269,Wes,Morgan,DEF,0,0,19,335,392,453,430,6,2.1,85.8,58.0,2,87,14.5,1,0,0,4.1,4.634146341463415
270,Jamie,Vardy,FWD,7,23,210,8,5,94,3032,38,418.4,1026.0,1455.0,34,775,288.8,11,0,3,9.7,21.649484536082475
271,Kelechi,Iheanacho,FWD,4,5,64,59,250,195,953,9,204.2,288.2,603.0,7,204,109.4,3,0,1,5.7,11.228070175438596
272,Kasper,Schmeichel,GK,0,0,156,449,21,378,3420,41,30.0,863.4,2.0,10,707,89.6,13,0,2,5.5,28.363636363636363
273,Eldin,Jakupovic,GK,0,0,0,507,552,535,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
274,Danny,Ward,GK,0,0,0,522,565,548,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
275,James,Maddison,MID,5,6,125,46,63,3,2624,26,1246.4,642.4,702.0,14,548,259.2,10,0,4,7.3,17.123287671232877
276,Harvey,Barnes,MID,10,6,133,33,122,51,2075,24,517.4,525.0,893.0,9,394,193.7,9,0,0,5.8,22.931034482758623
277,Rachid,Ghezzal,MID,0,0,0,647,653,650,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.1,0.0
278,Marc,Albrighton,MID,3,0,38,278,319,147,857,11,287.9,190.6,102.0,1,185,58.1,3,0,2,5.1,7.450980392156863
279,Demarai,Gray,MID,4,2,44,154,309,169,605,6,242.3,205.4,263.0,0,151,70.8,1,0,1,5.0,8.8
280,Wilfred,Ndidi,MID,1,2,85,197,71,164,2671,32,254.4,611.6,205.0,5,443,107.2,12,0,6,5.0,17.0
281,Matty,James,MID,0,0,1,539,502,481,5,0,0.1,0.4,0.0,0,3,0.1,0,0,0,4.3,0.23255813953488372
282,Daniel,Amartey,MID,0,0,0,526,568,552,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
283,Nampalys,Mendy,MID,0,0,11,418,418,344,288,3,51.8,57.4,9.0,0,71,11.8,1,0,0,4.3,2.558139534883721
284,Hamza,Choudhury,MID,1,1,35,300,327,312,883,12,70.0,177.6,83.0,0,153,33.1,3,1,2,4.2,8.333333333333332
285,Ayoze,Pérez,MID,5,8,129,41,105,76,1998,25,443.9,547.4,779.0,9,402,177.3,9,0,0,6.0,21.5
286,Ryan,Bennett,DEF,0,0,32,405,339,357,932,17,41.0,161.4,16.0,2,176,21.8,3,0,2,4.8,6.666666666666667
287,James,Justin,DEF,1,0,35,334,282,202,1010,14,195.0,240.6,61.0,0,196,49.6,4,0,1,4.7,7.446808510638298
288,Youri,Tielemans,MID,6,3,117,75,89,19,2823,35,805.4,566.6,502.0,5,531,187.6,12,0,2,6.1,19.18032786885246
289,Andy,King,MID,0,0,0,508,553,536,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
290,Dennis,Praet,MID,3,1,54,193,317,231,1122,17,161.6,196.2,210.0,3,203,56.5,2,0,2,5.2,10.384615384615385
291,Filip,Benkovic,DEF,0,0,0,465,517,497,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
292,Luke,Thomas,DEF,1,0,15,416,398,239,267,4,149.8,78.4,10.0,3,70,23.9,1,0,0,4.0,3.75
293,George,Hirst,FWD,0,0,2,379,490,475,9,1,0.6,3.2,25.0,0,3,2.6,0,0,0,4.5,0.4444444444444444
294,Darnell,Johnson,DEF,0,0,0,481,530,512,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
295,Andrew,Robertson,DEF,12,2,181,99,23,10,3111,31,980.2,845.8,389.0,20,847,221.7,13,0,2,7.0,25.857142857142858
296,Trent,Alexander-Arnold,DEF,15,4,210,93,4,2,3173,32,1380.3,1026.8,420.0,24,904,282.8,14,0,5,7.7,27.272727272727273
297,Virgil,van Dijk,DEF,2,5,178,80,12,236,3420,33,152.4,930.2,467.0,14,804,154.8,15,0,1,6.5,27.384615384615383
298,Joseph,Gomez,DEF,0,0,93,414,190,273,1999,16,105.7,390.6,12.0,7,461,50.9,12,0,7,5.3,17.547169811320757
299,Joel,Matip,DEF,0,1,39,363,315,399,703,5,23.0,198.2,39.0,4,167,26.2,3,0,0,5.2,7.5
300,Dejan,Lovren,DEF,1,0,18,320,316,387,776,11,28.1,196.6,72.0,0,147,29.8,0,0,1,5.3,3.3962264150943398
301,Roberto,Firmino,FWD,9,9,155,4,45,26,2985,26,703.0,733.6,1638.0,20,592,307.5,16,0,0,9.3,16.666666666666664
302,Divock,Origi,FWD,3,4,65,181,311,253,699,12,128.8,201.8,222.0,8,230,55.0,2,0,1,5.1,12.745098039215687
303,Alisson,Ramses Becker,GK,1,0,122,663,133,431,2543,24,10.0,503.0,0.0,11,558,51.5,13,1,0,6.2,19.677419354838708
304,Simon,Mignolet,GK,0,0,0,574,598,589,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
305,Mohamed,Salah,MID,10,19,233,1,3,14,2879,26,834.8,1061.2,2156.0,26,661,405.1,16,0,1,12.5,18.64
306,Sadio,Mané,MID,10,18,221,14,7,15,2745,28,826.6,1010.2,1239.0,27,689,307.7,12,0,3,12.1,18.264462809917354
307,Alex,Oxlade-Chamberlain,MID,1,4,76,96,242,141,1475,12,298.2,300.0,406.0,2,268,99.9,8,0,1,6.1,12.459016393442624
308,Xherdan,Shaqiri,MID,0,1,15,366,423,346,181,2,51.6,47.8,37.0,0,54,13.7,1,0,0,6.3,2.380952380952381
309,Adam,Lallana,MID,1,1,27,316,376,315,371,5,68.8,107.2,74.0,1,97,25.1,1,0,1,5.7,4.7368421052631575
310,Naby,Keita,MID,3,2,52,225,255,179,806,8,234.7,281.8,169.0,3,224,68.7,5,0,1,5.8,8.965517241379311
311,Fabio Henrique,Tavares,MID,3,2,77,298,170,130,2073,26,322.4,431.6,85.0,8,403,84.0,6,0,6,5.4,14.259259259259258
312,Jordan,Henderson,MID,5,4,116,146,83,88,2234,14,425.9,582.6,275.0,11,530,128.5,16,0,2,5.2,22.307692307692307
313,Georginio,Wijnaldum,MID,0,4,107,89,153,119,2933,28,344.1,452.8,423.0,5,503,122.0,12,0,0,5.4,19.814814814814813
314,James,Milner,MID,2,2,49,284,287,219,924,9,177.1,237.2,100.0,3,198,51.4,4,0,4,5.3,9.245283018867925
315,Rafael,Camacho,MID,0,0,0,587,610,601,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
316,Rhian,Brewster,FWD,0,0,0,528,570,554,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
317,Adrián,San Miguel del Castillo,GK,0,0,27,478,357,509,873,10,0.0,131.4,0.0,0,136,13.2,2,0,1,4.0,6.75
318,Andy,Lonergan,GK,0,0,0,506,551,534,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
319,Caoimhin,Kelleher,GK,0,0,0,565,592,582,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
320,Harvey,Elliott,MID,0,0,2,606,497,458,7,0,1.7,1.8,0.0,0,6,0.4,0,0,0,4.5,0.4444444444444444
321,Curtis,Jones,MID,0,1,13,328,421,412,121,1,15.6,49.4,65.0,0,46,12.9,1,0,0,4.5,2.888888888888889
322,Neco,Williams,DEF,0,0,14,285,420,341,228,2,53.3,49.4,98.0,3,53,20.0,1,0,1,4.0,3.5
323,Nathaniel,Phillips,DEF,0,0,0,463,515,495,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
324,Takumi,Minamino,MID,0,0,11,299,456,379,241,2,29.9,17.4,85.0,0,20,12.7,0,0,0,5.8,1.896551724137931
325,Ki-Jana,Hoever,DEF,0,0,0,473,523,504,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
326,Aymeric,Laporte,DEF,0,1,63,309,276,328,1096,5,62.2,246.8,79.0,0,298,38.7,8,0,1,6.3,10.0
327,Kyle,Walker,DEF,4,1,114,224,168,100,2392,24,394.4,435.6,169.0,7,573,100.1,12,0,5,5.7,20.0
328,Benjamin,Mendy,DEF,2,0,74,271,280,99,1491,13,403.2,243.0,106.0,3,378,75.5,9,0,3,5.5,13.454545454545455
329,Oleksandr,Zinchenko,DEF,0,0,49,279,291,111,1271,15,375.8,232.0,102.0,1,295,71.2,6,1,0,5.2,9.423076923076923
330,John,Stones,DEF,0,0,34,325,307,343,1118,16,53.0,216.4,66.0,0,231,33.7,3,0,0,5.3,6.415094339622642
331,Nicolás,Otamendi,DEF,1,2,82,128,159,321,1710,21,65.5,443.6,319.0,6,389,82.7,7,0,3,4.8,17.083333333333336
332,Danilo Luiz,da Silva,DEF,0,0,0,642,650,646,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
333,Sergio,Agüero,FWD,6,16,132,17,66,163,1449,18,256.4,641.2,1188.0,14,509,208.2,5,0,1,11.6,11.379310344827587
334,Gabriel Fernando,de Jesus,FWD,8,14,146,5,36,72,2018,14,447.7,757.6,1620.0,17,535,282.1,12,0,3,9.9,14.747474747474747
335,Ederson,Santana de Moraes,GK,0,0,133,662,73,410,3071,31,16.0,608.6,0.0,2,645,62.3,16,1,3,6.1,21.803278688524593
336,Claudio,Bravo,GK,0,0,11,621,417,630,346,7,0.0,57.8,0.0,0,69,5.8,1,0,0,4.7,2.3404255319148937
337,Raheem,Sterling,MID,6,20,204,2,13,23,2651,31,751.3,921.6,1829.0,20,642,350.2,13,0,5,12.0,17.0
338,Kevin,De Bruyne,MID,23,13,251,27,1,1,2790,22,1990.8,1322.2,1005.0,35,988,432.1,18,0,3,10.6,23.67924528301887
339,Leroy,Sané,MID,0,0,1,415,666,468,11,0,1.1,0.0,11.0,0,2,1.0,0,0,0,9.1,0.10989010989010989
340,Riyad,Mahrez,MID,14,11,175,22,31,13,1934,15,885.8,814.2,1094.0,17,668,279.5,10,0,0,8.6,20.348837209302328
341,Bernardo Mota,Veiga de Carvalho e Silva,MID,7,6,116,31,69,21,2021,24,773.2,626.2,927.0,7,526,232.5,9,0,5,7.6,15.263157894736842
342,David,Silva,MID,12,6,139,29,68,24,1821,15,735.8,639.6,937.0,15,549,231.2,11,0,0,7.5,18.533333333333335
343,Phil,Foden,MID,2,5,69,81,234,137,888,7,301.6,312.2,466.0,4,261,108.1,4,0,0,5.5,12.545454545454545
344,Fernando,Luiz Rosa,MID,1,0,55,219,95,244,2394,27,146.2,557.6,175.0,1,401,87.9,10,2,7,5.1,10.784313725490197
345,Ilkay,Gündogan,MID,1,2,65,102,183,36,2012,28,592.3,408.4,374.0,4,382,137.5,7,0,7,5.1,12.745098039215687
346,José Ángel,Esmorís Tasende,DEF,1,0,11,338,386,226,422,7,164.0,92.6,58.0,1,94,31.6,0,0,1,4.6,2.3913043478260874
347,Rodrigo,Hernandez,MID,2,3,92,202,78,50,2480,27,532.6,599.2,193.0,5,516,132.3,14,0,8,5.3,17.358490566037737
348,João Pedro Cavaco,Cancelo,DEF,0,0,45,242,269,148,1205,11,287.6,265.0,141.0,3,299,69.3,5,0,4,5.1,8.823529411764707
349,Eric,Garcia,DEF,0,0,38,378,346,356,790,7,42.2,153.0,26.0,0,189,22.2,5,0,1,4.5,8.444444444444445
350,Scott,Carson,GK,0,0,0,474,524,505,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
351,Taylor,Harwood-Bellis,DEF,0,0,0,494,543,525,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
352,Cole,Palmer,MID,0,0,0,596,620,610,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
353,Tommy,Doyle,MID,0,0,1,426,487,454,15,0,2.0,3.8,7.0,0,3,1.3,0,0,0,4.5,0.2222222222222222
354,Aaron,Wan-Bissaka,DEF,4,0,127,247,40,77,3070,33,443.3,749.2,133.0,16,659,132.8,12,0,8,5.5,23.09090909090909
355,Harry,Maguire,DEF,0,1,123,104,34,189,3420,36,214.6,772.0,371.0,5,681,136.2,13,0,6,5.3,23.20754716981132
356,Chris,Smalling,DEF,0,0,0,648,654,651,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.2,0.0
357,Ashley,Young,DEF,0,0,24,400,343,133,953,10,316.6,155.6,18.0,0,158,49.1,2,0,5,5.4,4.444444444444444
358,Victor,Lindelöf,DEF,0,1,116,308,99,305,3092,32,73.6,554.0,79.0,9,618,70.7,12,0,6,5.3,21.88679245283019
359,Luke,Shaw,DEF,0,0,67,208,218,131,1730,15,321.2,344.2,187.0,2,381,85.1,8,0,7,5.4,12.407407407407407
360,Marcos,Rojo,DEF,0,0,3,433,450,455,121,2,1.9,20.2,6.0,0,9,2.8,0,0,1,4.8,0.625
361,Eric,Bailly,DEF,0,0,9,627,438,470,148,1,1.0,32.0,0.0,0,40,3.3,1,0,0,4.7,1.9148936170212765
362,José Diogo,Dalot Teixeira,DEF,0,0,4,434,466,442,65,1,4.3,10.4,6.0,0,10,1.9,0,0,0,4.9,0.8163265306122448
363,Matteo,Darmian,DEF,0,0,0,636,645,640,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.9,0.0
364,Phil,Jones,DEF,0,0,2,387,449,448,135,3,3.0,21.4,23.0,0,22,4.7,0,0,0,4.7,0.425531914893617
365,Romelu,Lukaku,FWD,0,0,0,666,665,666,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,8.5,0.0
366,Marcus,Rashford,FWD,8,17,177,13,19,40,2645,29,563.7,887.0,1265.0,31,665,271.7,9,0,3,8.9,19.8876404494382
367,Mason,Greenwood,FWD,1,10,103,74,157,184,1303,13,222.7,449.6,502.0,17,430,117.0,6,0,0,4.8,21.458333333333336
368,David,de Gea,GK,0,0,143,655,55,657,3420,36,0.0,695.0,0.0,8,630,69.2,13,0,2,5.3,26.9811320754717
369,Sergio,Romero,GK,0,0,0,616,637,627,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.6,0.0
370,Lee,Grant,GK,0,0,0,620,639,629,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.7,0.0
371,Paul,Pogba,MID,4,1,51,203,245,93,1202,9,420.0,295.8,193.0,2,215,91.0,6,0,1,8.3,6.144578313253011
372,Anthony,Martial,MID,9,17,200,11,22,80,2625,27,439.3,855.6,1297.0,14,544,259.4,14,0,1,8.5,23.529411764705884
373,Alexis,Sánchez,MID,0,0,0,664,663,664,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,6.8,0.0
374,Jesse,Lingard,MID,0,1,32,135,375,151,923,14,278.2,109.0,297.0,0,99,68.2,1,0,3,6.3,5.079365079365079
375,Juan,Mata,MID,2,0,38,251,374,142,747,8,293.9,109.2,130.0,2,139,53.4,4,0,1,6.1,6.229508196721312
376,Daniel,James,MID,6,3,95,58,180,86,2281,29,428.1,415.2,622.0,2,308,146.0,7,0,4,5.7,16.666666666666668
377,Frederico,Rodrigues de Paula Santos,MID,0,0,50,157,172,46,2157,26,542.7,430.6,260.0,0,358,123.5,6,0,8,5.1,9.803921568627452
378,Angel,Gomes,MID,0,0,2,446,483,396,19,1,24.8,4.2,2.0,0,7,3.1,0,0,0,4.7,0.425531914893617
379,Andreas,Pereira,MID,3,1,60,115,279,84,1478,16,432.1,245.6,343.0,1,198,102.3,6,0,3,4.7,12.76595744680851
380,Nemanja,Matic,MID,2,0,55,346,205,165,1578,13,250.3,357.4,53.0,2,287,66.2,10,0,2,4.8,11.458333333333334
381,Scott,McTominay,MID,2,3,74,131,179,175,1765,20,238.4,415.6,310.0,6,310,96.4,3,0,2,4.8,15.416666666666668
382,Tahith,Chong,MID,0,0,3,430,498,467,34,0,1.1,1.4,6.0,0,6,0.7,0,0,0,4.2,0.7142857142857143
383,James,Garner,MID,0,0,1,551,494,449,8,1,2.8,2.2,0.0,0,3,0.5,0,0,0,4.3,0.23255813953488372
384,Axel,Tuanzebe,DEF,0,0,7,560,455,437,187,3,6.2,17.6,0.0,0,30,2.4,0,0,0,4.4,1.5909090909090908
385,Brandon,Williams,DEF,1,1,51,281,313,204,1003,11,191.2,200.0,100.0,3,228,49.2,5,0,6,3.8,13.421052631578949
386,Bruno Miguel,Borges Fernandes,MID,8,8,117,107,102,62,1187,6,479.3,551.8,361.0,18,366,139.2,9,0,2,9.0,13.0
387,Odion,Ighalo,FWD,0,0,11,246,447,398,92,0,23.8,23.0,135.0,0,24,18.1,0,0,0,5.9,1.8644067796610169
388,Timothy,Fosu-Mensah,DEF,0,0,7,432,465,383,136,1,28.6,12.0,6.0,0,27,4.2,1,0,1,4.5,1.5555555555555556
389,Matt,Ritchie,DEF,1,2,74,185,252,59,1312,19,482.7,285.4,218.0,7,293,98.6,8,0,4,5.3,13.962264150943398
390,Fabian,Schär,DEF,1,2,55,215,160,332,1669,38,58.3,440.6,179.0,2,297,67.8,4,0,5,5.0,11.0
391,DeAndre,Yedlin,DEF,0,1,26,358,336,259,934,18,118.1,165.6,43.0,0,122,32.9,1,0,3,4.4,5.909090909090908
392,Federico,Fernández,DEF,3,2,102,180,42,303,2617,42,74.5,741.0,223.0,13,507,103.7,8,0,8,4.6,22.17391304347826
393,Paul,Dummett,DEF,0,0,44,347,268,326,1227,20,63.1,265.2,50.0,4,230,37.7,5,0,2,4.3,10.232558139534884
394,Javier,Manquillo,DEF,1,0,65,361,290,278,1597,21,100.8,232.0,40.0,4,288,37.3,8,0,5,4.3,15.116279069767442
395,Florian,Lejeune,DEF,0,2,24,303,356,419,440,10,12.6,132.0,81.0,1,88,22.5,1,0,0,4.3,5.5813953488372094
